"";"initialIndex";"finalIndex";"cv";"shapiro";"ad";"normality";"bestDistFit";"runs";"IQR"
"160";"5822";"6410";"0,358093692044479";"3,76067923468982e-11";"2,63407438035532e-06";"FALSE";"gamma";"3,47779037050097e-21";"14,5635452270508"
"161";"5824";"6411";"0,356650030114003";"3,63241994750294e-11";"2,08520784862437e-06";"FALSE";"gamma";"2,41693628149874e-21";"14,4734759330749"
"162";"5826";"6412";"0,354399477776717";"2,61972275846835e-11";"1,14659479445851e-06";"FALSE";"gamma";"3,46187270484223e-21";"14,3756237030029"
"163";"5828";"6413";"0,352563846071073";"2,35189372351605e-11";"7,97859798607462e-07";"FALSE";"gamma";"4,95994739929413e-21";"14,3283743858337"
"164";"5830";"6414";"0,350482076751176";"2,06674517586556e-11";"6,38714743316934e-07";"FALSE";"gamma";"3,67177381442193e-19";"14,3979396820068"
"165";"5832";"6415";"0,348703109316329";"2,02672303156143e-11";"5,63342115934811e-07";"FALSE";"gamma";"4,79820117279625e-19";"14,3415107727051"
"166";"5834";"6416";"0,346142442296329";"7,94187097009591e-12";"1,99920850762278e-07";"FALSE";"gamma";"1,70592318440947e-18";"14,3369722366333"
"167";"5836";"6417";"0,344704648154922";"8,46037135606277e-12";"2,00675872755098e-07";"FALSE";"gamma";"2,16744642625091e-17";"14,3400101661682"
"168";"5838";"6418";"0,342691683807672";"6,47652166866374e-12";"1,16696635575429e-07";"FALSE";"gamma";"1,26603515874358e-16";"14,6610279083252"
"169";"5840";"6419";"0,340669277891056";"4,9107198138553e-12";"6,60943548652403e-08";"FALSE";"gamma";"1,48619156425342e-16";"14,6754570007324"
"170";"5842";"6420";"0,339018199692061";"5,02701600166498e-12";"6,24380073087539e-08";"FALSE";"gamma";"1,19651630518489e-17";"14,5625295639038"
"171";"5844";"6421";"0,337452635074169";"5,53160090539295e-12";"6,77478761476675e-08";"FALSE";"gamma";"3,57186272558515e-18";"14,5118794441223"
"172";"5846";"6422";"0,335970291935302";"5,92191742494934e-12";"5,89407029824822e-08";"FALSE";"gamma";"3,34879575519549e-19";"14,5113677978516"
"173";"5848";"6423";"0,334815835427847";"6,99026973626228e-12";"5,91357844087409e-08";"FALSE";"gamma";"2,41692029325349e-18";"14,5251746177673"
"174";"5850";"6424";"0,333731401410964";"8,44020716602246e-12";"7,61773908836636e-08";"FALSE";"gamma";"1,36482968375275e-17";"14,3470096588135"
"175";"5852";"6425";"0,33129422248341";"5,40163769379856e-12";"4,65280349324004e-08";"FALSE";"gamma";"1,11063998558898e-18";"14,436821937561"
"176";"5854";"6426";"0,329905452890769";"5,20140016410638e-12";"3,71976254341945e-08";"FALSE";"gamma";"3,03960674610612e-18";"14,4258232116699"
"177";"5856";"6427";"0,328420415296833";"5,37781083943154e-12";"3,64021800506124e-08";"FALSE";"gamma";"9,16056891586788e-18";"14,39457654953"
