;initialIndex;finalIndex;cv;shapiro;ad;normality;bestDistFit;runs;IQR;;;
422;1822;2399;0,386432108;1,53E-12;5,41E-19;FALSE;gamma;1,77E-45;13,58418369;;;
317;3734;4316;0,395940602;8,41E-12;4,80E-10;FALSE;gamma;5,96E-60;13,57714748;;;
316;3732;4315;0,394504205;9,61E-12;6,14E-10;FALSE;gamma;1,35E-59;13,56687164;;;
288;8572;9133;0,42905559;6,33E-13;1,24E-10;FALSE;weibull;2,46E-61;13,5457654;;;
315;3730;4314;0,393085856;1,11E-11;8,72E-10;FALSE;gamma;7,88E-60;13,54536629;;;
469;2076;2656;0,375427602;3,38E-13;5,37E-22;FALSE;gamma;1,84E-54;13,53131104;;;
470;2078;2657;0,375380349;4,00E-13;8,86E-22;FALSE;gamma;6,95E-55;13,53045273;;;
289;8574;9134;0,426342068;4,46E-13;4,98E-11;FALSE;gamma;1,62E-60;13,50498009;;;
423;1824;2400;0,386747893;1,49E-12;4,69E-19;FALSE;gamma;2,95E-45;13,48970604;;;
256;6009;6602;0,342236197;5,19E-24;3,70E-24;FALSE;gamma;6,38E-25;13,48791838;;;
255;6007;6601;0,342012685;4,90E-24;3,70E-24;FALSE;gamma;1,17E-24;13,48077011;;;
457;2052;2644;0,373329683;4,63E-13;1,31E-21;FALSE;gamma;4,41E-53;13,44128799;;;
254;6005;6600;0,341576595;4,96E-24;3,70E-24;FALSE;gamma;1,82E-24;13,42441845;;;
290;8576;9135;0,422831275;2,99E-13;2,36E-11;FALSE;gamma;1,00E-59;13,42438745;;;
15;5794;6378;0,395117683;1,41E-24;7,24E-14;FALSE;gamma;3,37E-31;13,42300224;;;
16;5796;6379;0,393929693;1,25E-24;4,77E-14;FALSE;gamma;3,37E-30;13,4175024;;;
291;8578;9136;0,419848523;2,47E-13;1,47E-11;FALSE;gamma;6,26E-56;13,4053278;;;
17;5798;6380;0,392194129;9,78E-25;2,73E-14;FALSE;gamma;4,93E-30;13,4044714;;;
456;2050;2643;0,372170706;4,34E-13;1,12E-21;FALSE;gamma;9,57E-53;13,40267754;;;
313;3726;4312;0,391459217;1,21E-11;9,18E-10;FALSE;gamma;1,85E-58;13,39994335;;;
18;5800;6381;0,390689871;9,00E-25;1,98E-14;FALSE;gamma;4,76E-29;13,39672661;;;
458;2054;2645;0,373996453;3,27E-13;3,14E-22;FALSE;gamma;8,77E-53;13,39200783;;;
455;2048;2642;0,37109397;4,50E-13;1,35E-21;FALSE;gamma;7,46E-52;13,37566185;;;
424;1826;2401;0,386317347;1,37E-12;6,12E-19;FALSE;gamma;3,65E-46;13,3729558;;;
253;6003;6599;0,341388709;4,63E-24;3,70E-24;FALSE;gamma;1,39E-24;13,36806679;;;
460;2058;2647;0,373617781;3,30E-13;5,28E-22;FALSE;gamma;2,20E-53;13,36197424;;;
314;3728;4313;0,391834521;1,09E-11;8,05E-10;FALSE;gamma;2,01E-59;13,36110926;;;
454;2046;2641;0,37113691;3,89E-13;8,21E-22;FALSE;gamma;5,18E-52;13,35657406;;;
312;3724;4311;0,39069204;1,17E-11;8,09E-10;FALSE;gamma;1,22E-58;13,33638954;;;
425;1828;2402;0,384604069;1,88E-12;2,81E-18;FALSE;gamma;4,67E-42;13,33392239;;;
292;8580;9137;0,417012583;1,81E-13;6,31E-12;FALSE;gamma;9,52E-56;13,3245635;;;
252;6001;6598;0,341156386;4,28E-24;3,70E-24;FALSE;gamma;1,26E-24;13,31234121;;;
19;5802;6382;0,389036371;8,02E-25;1,26E-14;FALSE;gamma;4,81E-28;13,30016136;;;
465;2068;2652;0,374634905;2,06E-13;1,10E-22;FALSE;gamma;5,15E-54;13,29648972;;;
453;2044;2640;0,369913402;3,69E-13;7,79E-22;FALSE;gamma;1,11E-51;13,29549599;;;
468;2074;2655;0,375067367;2,92E-13;3,85E-22;FALSE;gamma;5,79E-53;13,29510593;;;
293;8582;9138;0,413540196;1,13E-13;2,65E-12;FALSE;gamma;1,63E-55;13,2859478;;;
452;2042;2639;0,36883461;4,43E-13;1,58E-21;FALSE;gamma;9,78E-51;13,28554392;;;
459;2056;2646;0,372748338;3,82E-13;7,61E-22;FALSE;gamma;1,09E-53;13,28243256;;;
467;2072;2654;0,374857785;2,59E-13;2,49E-22;FALSE;gamma;1,27E-53;13,28038216;;;
426;1830;2403;0,384734444;1,37E-12;1,20E-18;FALSE;gamma;2,85E-41;13,26860571;;;
466;2070;2653;0,374353148;2,62E-13;2,73E-22;FALSE;gamma;8,84E-54;13,26565838;;;
464;2066;2651;0,374317733;2,07E-13;1,23E-22;FALSE;gamma;1,13E-53;13,26175117;;;
428;1834;2405;0,385634567;1,11E-12;4,41E-19;FALSE;gamma;2,87E-40;13,26157856;;;
429;1836;2406;0,385300713;1,10E-12;5,76E-19;FALSE;gamma;4,72E-40;13,25811195;;;
427;1832;2404;0,385219531;1,13E-12;5,50E-19;FALSE;gamma;5,50E-41;13,24435425;;;
463;2064;2650;0,373891548;2,34E-13;2,35E-22;FALSE;gamma;5,57E-54;13,22701263;;;
311;3722;4310;0,389570352;1,27E-11;1,00E-09;FALSE;gamma;1,64E-56;13,22228813;;;
294;8584;9139;0,40898104;4,71E-14;7,74E-13;FALSE;gamma;1,53E-53;13,19768953;;;
451;2040;2638;0,367728775;5,43E-13;3,67E-21;FALSE;gamma;4,58E-52;13,19607449;;;
461;2060;2648;0,37432888;2,48E-13;2,64E-22;FALSE;gamma;2,67E-54;13,19463348;;;
20;5804;6383;0,387205468;7,15E-25;8,56E-15;FALSE;gamma;2,67E-28;13,18464279;;;
310;3720;4309;0,388773845;1,48E-11;1,12E-09;FALSE;gamma;1,09E-56;13,17308712;;;
309;3718;4308;0,388250478;1,45E-11;1,08E-09;FALSE;gamma;9,34E-56;13,15573502;;;
295;8586;9140;0,404467392;1,71E-14;2,00E-13;FALSE;gamma;3,67E-52;13,14795494;;;
303;3706;4302;0,383052815;2,10E-11;2,44E-09;FALSE;gamma;5,62E-54;13,14370918;;;
462;2062;2649;0,373139741;2,89E-13;6,11E-22;FALSE;gamma;1,45E-53;13,12877464;;;
308;3716;4307;0,387128146;1,51E-11;1,17E-09;FALSE;gamma;3,03E-54;13,119977;;;
296;8588;9141;0,399914728;5,22E-15;5,50E-14;FALSE;gamma;2,87E-50;13,10775232;;;
302;3704;4301;0,381981023;2,05E-11;2,16E-09;FALSE;gamma;4,48E-53;13,10463476;;;
307;3714;4306;0,386726192;1,36E-11;8,86E-10;FALSE;gamma;5,21E-55;13,10447121;;;
251;5999;6597;0,341143873;3,56E-24;3,70E-24;FALSE;gamma;1,15E-24;13,09335423;;;
306;3712;4305;0,386544461;1,21E-11;6,67E-10;FALSE;gamma;3,46E-55;13,0846796;;;
21;5806;6384;0,385728986;6,69E-25;6,09E-15;FALSE;gamma;4,08E-28;13,08432961;;;
301;3702;4300;0,381335678;1,87E-11;1,64E-09;FALSE;gamma;1,07E-52;13,08238888;;;
430;1838;2407;0,384075928;1,24E-12;1,75E-18;FALSE;gamma;4,09E-41;13,06529999;;;
304;3708;4303;0,384153593;1,57E-11;1,30E-09;FALSE;gamma;9,04E-54;13,06358433;;;
431;1840;2408;0,383666589;1,15E-12;2,15E-18;FALSE;gamma;6,72E-41;13,05820847;;;
299;8594;9144;0,396141159;2,36E-15;1,24E-14;FALSE;gamma;3,98E-49;13,05301189;;;
297;8590;9142;0,396833662;2,36E-15;1,30E-14;FALSE;gamma;1,80E-49;13,04689407;;;
305;3710;4304;0,385415788;1,31E-11;8,26E-10;FALSE;gamma;4,48E-53;13,03840256;;;
300;8596;9145;0,394844436;2,72E-15;1,69E-14;FALSE;gamma;1,94E-48;13,01332951;;;
298;8592;9143;0,395132506;1,93E-15;6,15E-15;FALSE;gamma;2,68E-49;12,98762989;;;
22;5808;6385;0,383985524;5,81E-25;3,32E-15;FALSE;gamma;9,20E-27;12,98026371;;;
432;1842;2409;0,382809735;9,91E-13;2,63E-18;FALSE;gamma;1,63E-39;12,95954132;;;
25;5814;6388;0,379744837;3,86E-25;9,36E-16;FALSE;gamma;1,33E-23;12,95363522;;;
23;5810;6386;0,382327627;4,36E-25;1,52E-15;FALSE;gamma;7,97E-26;12,9503994;;;
24;5812;6387;0,381265643;3,98E-25;9,90E-16;FALSE;gamma;6,68E-25;12,94730473;;;
433;1844;2410;0,382952333;6,76E-13;1,09E-18;FALSE;gamma;3,04E-39;12,88609791;;;
450;1878;2427;0,385635171;8,13E-13;3,39E-19;FALSE;gamma;4,59E-40;12,84190273;;;
436;1850;2413;0,382601082;4,24E-13;6,40E-19;FALSE;gamma;4,01E-38;12,80916977;;;
434;1846;2411;0,382704259;4,97E-13;6,63E-19;FALSE;gamma;4,94E-39;12,80592585;;;
28;5820;6391;0,37502531;2,80E-25;2,80E-16;FALSE;gamma;5,12E-22;12,80000019;;;
435;1848;2412;0,38245155;4,54E-13;7,11E-19;FALSE;gamma;2,47E-38;12,7954216;;;
449;1876;2426;0,385659123;6,20E-13;2,16E-19;FALSE;gamma;3,31E-39;12,7694664;;;
27;5818;6390;0,376214917;3,12E-25;4,50E-16;FALSE;gamma;1,67E-22;12,76788902;;;
26;5816;6389;0,378036348;3,45E-25;5,76E-16;FALSE;gamma;1,16E-22;12,74197674;;;
448;1874;2425;0,385092623;5,50E-13;1,98E-19;FALSE;gamma;6,37E-39;12,71438932;;;
447;1872;2424;0,384341875;5,51E-13;2,91E-19;FALSE;gamma;3,59E-37;12,69675827;;;
29;5822;6392;0,373074423;2,18E-25;1,10E-16;FALSE;gamma;7,33E-22;12,68812084;;;
551;3875;4473;0,381471004;9,78E-12;1,38E-12;FALSE;gamma;3,74E-90;12,64283562;;;
30;5824;6393;0,371127638;1,78E-25;5,13E-17;FALSE;gamma;4,64E-22;12,59752893;;;
446;1870;2423;0,38429218;4,09E-13;1,72E-19;FALSE;gamma;5,37E-38;12,59216881;;;
31;5826;6394;0,370472579;1,74E-25;4,15E-17;FALSE;gamma;1,62E-21;12,57189178;;;
437;1852;2414;0,382916164;3,65E-13;3,73E-19;FALSE;gamma;6,53E-38;12,54989719;;;
32;5828;6395;0,368857167;1,54E-25;2,31E-17;FALSE;gamma;9,60E-22;12,53421116;;;
552;3877;4474;0,381431538;7,78E-12;9,54E-13;FALSE;gamma;5,70E-90;12,52660131;;;
553;3879;4475;0,381528426;5,75E-12;5,77E-13;FALSE;gamma;9,92E-90;12,51383209;;;
554;3881;4476;0,381964226;4,23E-12;2,98E-13;FALSE;gamma;1,65E-89;12,45965624;;;
35;5834;6398;0,365129347;1,31E-25;7,28E-18;FALSE;gamma;6,43E-20;12,45771599;;;
33;5830;6396;0,367766498;1,47E-25;1,62E-17;FALSE;gamma;3,11E-21;12,45325375;;;
555;3883;4477;0,381714379;3,27E-12;2,42E-13;FALSE;gamma;7,51E-88;12,42991257;;;
34;5832;6397;0,366483102;1,33E-25;9,35E-18;FALSE;gamma;4,15E-21;12,39681339;;;
556;3885;4478;0,380382391;3,67E-12;4,80E-13;FALSE;gamma;1,32E-87;12,38853836;;;
558;3889;4480;0,375163658;8,84E-12;4,05E-12;FALSE;gamma;9,25E-86;12,32473183;;;
557;3887;4479;0,377318592;6,84E-12;1,68E-12;FALSE;gamma;2,21E-87;12,32204819;;;
444;1866;2421;0,383831989;3,54E-13;2,48E-19;FALSE;gamma;3,16E-38;12,28544378;;;
438;1854;2415;0,382966549;2,82E-13;1,99E-19;FALSE;gamma;1,06E-37;12,28406048;;;
439;1856;2416;0,383316404;2,36E-13;9,95E-20;FALSE;gamma;1,73E-37;12,28285408;;;
445;1868;2422;0,384299183;3,08E-13;1,11E-19;FALSE;gamma;3,83E-38;12,23043728;;;
440;1858;2417;0,383613399;1,84E-13;4,12E-20;FALSE;gamma;2,82E-37;12,22821999;;;
442;1862;2419;0,384217136;2,04E-13;5,01E-20;FALSE;gamma;1,79E-37;12,20890903;;;
443;1864;2420;0,383534893;2,63E-13;1,18E-19;FALSE;gamma;2,14E-37;12,20673752;;;
559;3891;4481;0,37165062;1,87E-11;1,27E-11;FALSE;gamma;5,53E-87;12,17834282;;;
36;5836;6399;0,362738928;8,64E-26;2,38E-18;FALSE;gamma;2,05E-20;12,17446899;;;
560;3893;4482;0,36727477;6,32E-11;3,01E-11;FALSE;gamma;2,19E-85;12,16352367;;;
561;3895;4483;0,366666327;5,33E-11;3,02E-11;FALSE;gamma;9,36E-84;12,14241028;;;
441;1860;2418;0,383987453;1,61E-13;2,32E-20;FALSE;gamma;1,29E-37;12,13894749;;;
562;3897;4484;0,363000938;1,22E-10;7,07E-11;FALSE;gamma;1,40E-83;12,11545134;;;
563;3899;4485;0,359131435;2,77E-10;1,24E-10;FALSE;gamma;2,46E-83;12,00240231;;;
564;3901;4486;0,359560935;2,11E-10;8,99E-11;FALSE;gamma;3,69E-83;11,97261691;;;
37;5838;6400;0,360835239;7,01E-26;1,14E-18;FALSE;gamma;1,27E-21;11,94058418;;;
565;3903;4487;0,358114441;2,52E-10;1,67E-10;FALSE;gamma;3,06E-82;11,81895351;;;
38;5840;6401;0,359178857;5,62E-26;4,45E-19;FALSE;gamma;3,81E-21;11,79597855;;;
566;3905;4488;0,357283741;2,53E-10;2,62E-10;FALSE;gamma;5,10E-82;11,7826643;;;
39;5842;6402;0,357485242;4,23E-26;1,59E-19;FALSE;gamma;5,51E-21;11,75123978;;;
567;3907;4489;0,355114676;4,16E-10;4,09E-10;FALSE;gamma;8,04E-82;11,7168026;;;
568;3909;4490;0,355341873;3,88E-10;3,69E-10;FALSE;gamma;1,34E-81;11,64538908;;;
569;3911;4491;0,353870391;4,64E-10;6,79E-10;FALSE;gamma;2,23E-81;11,62508297;;;
40;5844;6403;0,355473523;2,83E-26;4,36E-20;FALSE;gamma;3,94E-22;11,59855747;;;
570;3913;4492;0,353048694;4,91E-10;9,37E-10;FALSE;gamma;3,71E-81;11,55310059;;;
41;5846;6404;0,354133431;2,74E-26;4,09E-20;FALSE;gamma;2,27E-22;11,55038643;;;
571;3915;4493;0,352291622;4,75E-10;1,29E-09;FALSE;gamma;3,25E-80;11,48533058;;;
42;5848;6405;0,352231914;2,07E-26;1,59E-20;FALSE;gamma;5,57E-23;11,44233036;;;
43;5850;6406;0,350776344;1,69E-26;6,92E-21;FALSE;gamma;3,49E-23;11,43261909;;;
572;3917;4494;0,352445452;3,65E-10;9,57E-10;FALSE;gamma;4,54E-80;11,41638184;;;
580;3933;4502;0,342508746;2,58E-09;4,29E-10;FALSE;gamma;8,83E-78;11,4084518;;;
581;3935;4503;0,341003796;3,38E-09;3,95E-10;FALSE;gamma;5,85E-79;11,4002142;;;
579;3931;4501;0,340386957;3,99E-09;5,93E-10;FALSE;gamma;1,10E-78;11,38284922;;;
593;3959;4515;0,350987671;3,00E-11;1,32E-10;FALSE;gamma;1,17E-73;11,36086178;;;
592;3957;4514;0,349194415;1,24E-10;1,11E-10;FALSE;gamma;7,50E-74;11,35694933;;;
573;3919;4495;0,352001154;3,36E-10;1,01E-09;FALSE;gamma;1,80E-78;11,35190201;;;
591;3955;4513;0,343829997;1,15E-09;8,51E-11;FALSE;gamma;4,25E-74;11,35022259;;;
590;3953;4512;0,34484951;9,77E-10;6,73E-11;FALSE;gamma;2,88E-74;11,34409761;;;
588;3949;4510;0,342597023;1,66E-09;8,80E-11;FALSE;gamma;2,19E-75;11,33573174;;;
589;3951;4511;0,342139437;1,78E-09;1,15E-10;FALSE;gamma;1,55E-74;11,33241749;;;
574;3921;4496;0,350270789;4,41E-10;1,12E-09;FALSE;gamma;2,83E-78;11,32241964;;;
594;3961;4516;0,353650976;1,32E-11;7,18E-11;FALSE;gamma;2,08E-73;11,32090759;;;
600;3973;4522;0,355421;1,12E-11;1,93E-11;FALSE;gamma;8,81E-73;11,31931424;;;
587;3947;4509;0,341942937;2,22E-09;1,79E-10;FALSE;gamma;1,40E-75;11,31355333;;;
586;3945;4508;0,341914722;2,50E-09;2,16E-10;FALSE;gamma;7,37E-78;11,31248832;;;
578;3929;4500;0,341105169;3,87E-09;8,54E-10;FALSE;gamma;1,56E-77;11,30641556;;;
575;3923;4497;0,349680613;3,78E-10;1,05E-09;FALSE;gamma;1,87E-79;11,30634117;;;
585;3943;4507;0,340758181;3,17E-09;3,87E-10;FALSE;gamma;4,43E-78;11,30057812;;;
595;3963;4517;0,34980741;2,87E-11;1,94E-10;FALSE;gamma;3,24E-73;11,30041981;;;
44;5852;6407;0,349318865;1,55E-26;4,99E-21;FALSE;gamma;1,34E-22;11,29747438;;;
576;3925;4498;0,347541881;4,97E-10;1,35E-09;FALSE;gamma;2,95E-79;11,29709983;;;
582;3937;4504;0,340790869;3,51E-09;5,69E-10;FALSE;gamma;9,70E-79;11,29559422;;;
584;3941;4506;0,340086102;3,61E-09;5,12E-10;FALSE;gamma;2,67E-78;11,29514599;;;
596;3965;4518;0,35004431;2,50E-11;1,95E-10;FALSE;gamma;5,40E-73;11,29225111;;;
597;3967;4519;0,352170211;1,56E-11;1,07E-10;FALSE;gamma;8,99E-73;11,28925419;;;
599;3971;4521;0,353723603;1,28E-11;4,71E-11;FALSE;gamma;2,50E-72;11,28464746;;;
583;3939;4505;0,339651177;3,84E-09;7,51E-10;FALSE;gamma;8,29E-78;11,27903748;;;
598;3969;4520;0,352275744;1,45E-11;1,01E-10;FALSE;gamma;1,50E-72;11,27355456;;;
577;3927;4499;0,340591778;4,37E-09;9,32E-10;FALSE;gamma;9,42E-78;11,24726868;;;
45;5854;6408;0,34868146;1,75E-26;4,57E-21;FALSE;gamma;1,78E-22;11,21090603;;;
46;5856;6409;0,347328481;1,54E-26;2,06E-21;FALSE;gamma;4,42E-21;11,16929817;;;
47;5858;6410;0,346383945;1,58E-26;1,38E-21;FALSE;lnorm;8,26E-20;11,10295677;;;
48;5860;6411;0,345380665;1,65E-26;1,76E-21;FALSE;lnorm;2,44E-20;11,00781345;;;
50;5864;6413;0,344271259;2,00E-26;7,55E-22;FALSE;lnorm;1,57E-21;10,98827219;;;
49;5862;6412;0,345099722;1,87E-26;8,81E-22;FALSE;lnorm;1,35E-21;10,95582199;;;
257;5399;5991;0,402210665;7,82E-23;3,70E-24;FALSE;lnorm;2,50E-93;9,413704872;;;
256;5397;5990;0,40270944;8,63E-23;3,70E-24;FALSE;lnorm;1,40E-93;9,409034967;;;
251;5387;5985;0,406215681;1,36E-22;3,70E-24;FALSE;lnorm;7,72E-95;9,400292397;;;
255;5395;5989;0,402754072;1,00E-22;3,70E-24;FALSE;lnorm;7,81E-94;9,395222187;;;
252;5389;5986;0,404619082;1,31E-22;3,70E-24;FALSE;lnorm;1,38E-94;9,378473282;;;
254;5393;5988;0,402688185;1,12E-22;3,70E-24;FALSE;lnorm;4,37E-94;9,377909422;;;
253;5391;5987;0,403166472;1,27E-22;3,70E-24;FALSE;lnorm;2,45E-94;9,362739563;;;
262;5409;5996;0,403656412;7,43E-23;3,70E-24;FALSE;lnorm;1,04E-93;9,314634562;;;
258;5401;5992;0,401495374;7,53E-23;3,70E-24;FALSE;lnorm;4,48E-93;9,300623894;;;
263;5411;5997;0,404006093;7,07E-23;3,70E-24;FALSE;lnorm;1,87E-93;9,27950716;;;
261;5407;5995;0,403374209;6,73E-23;3,70E-24;FALSE;lnorm;4,21E-93;9,271105766;;;
264;5413;5998;0,404050175;6,33E-23;3,70E-24;FALSE;lnorm;2,15E-93;9,266532183;;;
259;5403;5993;0,402149724;7,07E-23;3,70E-24;FALSE;lnorm;8,04E-93;9,264799118;;;
260;5405;5994;0,402524125;6,60E-23;3,70E-24;FALSE;lnorm;1,24E-92;9,251126766;;;
265;5415;5999;0,403369749;5,81E-23;3,70E-24;FALSE;lnorm;1,08E-91;9,22060585;;;
266;5417;6000;0,402598966;5,28E-23;3,70E-24;FALSE;lnorm;1,93E-91;9,168165445;;;
267;5419;6001;0,402665345;4,87E-23;3,70E-24;FALSE;lnorm;1,08E-89;9,11777544;;;
268;5421;6002;0,40336972;4,42E-23;3,70E-24;FALSE;lnorm;1,95E-89;9,081593752;;;
269;5423;6003;0,403678921;4,00E-23;3,70E-24;FALSE;lnorm;3,50E-89;9,071778297;;;
270;5425;6004;0,403612032;3,61E-23;3,70E-24;FALSE;lnorm;6,31E-89;8,928623676;;;
271;5427;6005;0,404858373;3,02E-23;3,70E-24;FALSE;lnorm;1,14E-88;8,845116615;;;
272;5429;6006;0,405496911;2,66E-23;3,70E-24;FALSE;lnorm;2,05E-88;8,802755356;;;
274;5433;6008;0,406221134;2,09E-23;3,70E-24;FALSE;lnorm;1,54E-89;8,783610106;;;
273;5431;6007;0,406084288;2,37E-23;3,70E-24;FALSE;lnorm;3,71E-88;8,783038139;;;
275;5435;6009;0,40653102;1,80E-23;3,70E-24;FALSE;lnorm;2,79E-89;8,748050213;;;
276;5437;6010;0,407074093;1,55E-23;3,70E-24;FALSE;lnorm;2,48E-92;8,697244406;;;
277;5439;6011;0,406044209;1,37E-23;3,70E-24;FALSE;lnorm;4,45E-92;8,652078629;;;
278;5441;6012;0,405877934;1,22E-23;3,70E-24;FALSE;lnorm;7,98E-92;8,562256575;;;
279;5443;6013;0,406708594;1,10E-23;3,70E-24;FALSE;lnorm;1,43E-91;8,525007725;;;
280;5445;6014;0,406022549;9,52E-24;3,70E-24;FALSE;lnorm;2,22E-91;8,493766069;;;
281;5447;6015;0,40632468;8,58E-24;3,70E-24;FALSE;lnorm;3,98E-91;8,421965599;;;
282;5449;6016;0,406625636;7,54E-24;3,70E-24;FALSE;lnorm;6,15E-91;8,412854195;;;
285;5455;6019;0,408113464;6,91E-24;3,70E-24;FALSE;lnorm;3,60E-90;8,410595894;;;
283;5451;6017;0,40695486;7,14E-24;3,70E-24;FALSE;lnorm;1,11E-90;8,408436775;;;
284;5453;6018;0,407653274;6,87E-24;3,70E-24;FALSE;lnorm;2,00E-90;8,389557838;;;
286;5457;6020;0,408213239;6,01E-24;3,70E-24;FALSE;lnorm;6,51E-90;8,355498314;;;
287;5459;6021;0,403467449;1,17E-23;3,70E-24;FALSE;lnorm;3,92E-85;8,328727722;;;
288;5461;6022;0,400073323;1,40E-23;3,70E-24;FALSE;lnorm;5,05E-85;8,305717945;;;
289;5463;6023;0,396058793;1,87E-23;3,70E-24;FALSE;lnorm;1,15E-86;8,261902809;;;
290;5465;6024;0,395416796;1,73E-23;3,70E-24;FALSE;lnorm;2,05E-86;8,160057545;;;
291;5467;6025;0,392098609;1,99E-23;3,70E-24;FALSE;lnorm;3,68E-86;8,104047775;;;
292;5469;6026;0,388362759;2,90E-23;3,70E-24;FALSE;lnorm;1,99E-84;8,076407909;;;
293;5471;6027;0,377777891;2,35E-22;3,70E-24;FALSE;lnorm;1,51E-81;8,059672356;;;
294;5473;6028;0,376395451;2,11E-22;3,70E-24;FALSE;lnorm;5,39E-83;7,999583244;;;
295;5475;6029;0,375606463;1,86E-22;3,70E-24;FALSE;lnorm;8,28E-83;7,976892471;;;
300;5485;6034;0,378316675;1,52E-22;3,70E-24;FALSE;lnorm;2,59E-82;7,976843119;;;
296;5477;6030;0,37688256;1,59E-22;3,70E-24;FALSE;lnorm;1,47E-82;7,97394228;;;
299;5483;6033;0,377976291;1,44E-22;3,70E-24;FALSE;lnorm;8,28E-82;7,973288059;;;
297;5479;6031;0,377235028;1,46E-22;3,70E-24;FALSE;lnorm;2,61E-82;7,973074913;;;
298;5481;6032;0,377623561;1,39E-22;3,70E-24;FALSE;lnorm;4,65E-82;7,969733;;;
